#################################
SPE_OSOAA_GoyensRuddick2022
LUT for the Sunglint Pointing Enhancement (Goyens and Ruddick, 2022, Appl Opt)
version: 1.0
date: 20220922
author: Clémence Goyens (RBINS)
rho_u = pi*L(surface reflected)/Ed (dimensionless) at theta_v as in Goyens and Ruddick, 2022, Appl Opt, Eq. 4
vza1 and vza2 are viewing zenith angle from 20 to 80° as in Goyens and Ruddick, 2022, Appl Opt, Fig. 6
w stands for wind speed in m/s ranging from 1 to 14 m/s
D is the D factor as in Goyens and Ruddick, 2022, Appl Opt, Eq. 7
SZA is the solar zenith angle ranging from 20 to 70°
rh is relative humidity (%)
aot is aot at 900 nm
amod is aerosol model accordinf to Shettle and Fenn (1979)
Shettle & Fenn model
1 : Tropospheric
2 : Urban
3 : Maritime
4 : Coastal
#########################################
"vza1","rho_u1","ws","rho_u2","vza2","D","sza","rh","aot","amod"
20,0.227591607526882,"2",0.0490133,30,0.178578307526882,10,98,0.15,3
20,0.193475532258065,"3",0.0652595333333333,30,0.128215998924731,10,98,0.15,3
20,0.166283365591398,"4",0.0727601666666667,30,0.0935231989247312,10,98,0.15,3
20,0.145223155913978,"5",0.0752631333333333,30,0.0699600225806452,10,98,0.15,3
20,0.12870114516129,"6",0.0751085333333333,30,0.053592611827957,10,98,0.15,3
20,0.115482166666667,"7",0.0735822,30,0.0418999666666667,10,98,0.15,3
20,0.104701311827957,"8",0.0713801666666667,30,0.0333211451612903,10,98,0.15,3
20,0.095756623655914,"9",0.0688809666666667,30,0.0268756569892473,10,98,0.15,3
20,0.0882237327956989,"10",0.066292,30,0.0219317327956989,10,98,0.15,3
20,0.0817965026881721,"11",0.0637262,30,0.0180703026881721,10,98,0.15,3
20,0.0762506193548387,"12",0.0612439,30,0.0150067193548387,10,98,0.15,3
20,0.07141745,"13",0.0588751666666667,30,0.0125422833333333,10,98,0.15,3
20,0.0671686655913978,"14",0.0566329333333333,30,0.0105357322580645,10,98,0.15,3
20,0.251598752688172,"1",0.0232727333333333,30,0.228326019354839,10,98,0.2,3
20,0.222299596774194,"2",0.0491566333333333,30,0.17314296344086,10,98,0.2,3
20,0.189178376344086,"3",0.0648038,30,0.124374576344086,10,98,0.2,3
20,0.162775274193548,"4",0.0720024,30,0.0907728741935484,10,98,0.2,3
20,0.142314446236559,"5",0.0743752666666667,30,0.0679391795698925,10,98,0.2,3
20,0.126252069892473,"6",0.0741831,30,0.0520689698924731,10,98,0.2,3
20,0.113393758064516,"7",0.0726681333333333,30,0.0407256247311828,10,98,0.2,3
20,0.102899978494624,"8",0.0705020666666667,30,0.032397911827957,10,98,0.2,3
20,0.0941886564516129,"9",0.0680510333333333,30,0.0261376231182796,10,98,0.2,3
20,0.0868477139784946,"10",0.0655150666666667,30,0.021332647311828,10,98,0.2,3
20,0.0805810897849462,"11",0.0630034333333333,30,0.0175776564516129,10,98,0.2,3
20,0.0751709102150538,"12",0.0605740666666667,30,0.0145968435483871,10,98,0.2,3
20,0.0704538720430107,"13",0.0582561,30,0.0121977720430108,10,98,0.2,3
20,0.0663052677419355,"14",0.0560618333333333,30,0.0102434344086022,10,98,0.2,3
20,0.218629892473118,"1",0.0286491,30,0.189980792473118,10,98,0.5,3
20,0.193488532258065,"2",0.0495772,30,0.143911332258065,10,98,0.5,3
20,0.165736096774194,"3",0.0620545,30,0.103681596774194,10,98,0.5,3
20,0.143597005376344,"4",0.0676653,30,0.0759317053763441,10,98,0.5,3
20,0.12638161827957,"5",0.0693654,30,0.0570162182795699,10,98,0.5,3
20,0.112814193548387,"6",0.0689914,30,0.0438227935483871,10,98,0.5,3
20,0.101908752688172,"7",0.0675520333333333,30,0.0343567193548387,10,98,0.5,3
20,0.0929762274193548,"8",0.0655935666666667,30,0.0273826607526882,10,98,0.5,3
20,0.0855337370967742,"9",0.0634130333333333,30,0.0221207037634409,10,98,0.5,3
20,0.0792409623655914,"10",0.0611731666666667,30,0.0180677956989247,10,98,0.5,3
20,0.073851723655914,"11",0.0589619333333333,30,0.0148897903225807,10,98,0.5,3
20,0.0691849865591398,"12",0.0568263666666667,30,0.0123586198924731,10,98,0.5,3
20,0.065104311827957,"13",0.0547895,30,0.010314811827957,10,98,0.5,3
20,0.0615056887096774,"14",0.0528608666666667,30,0.00864482204301076,10,98,0.5,3
30,0.312820333333333,"1",0.0247697983870968,40,0.288050534946236,20,70,0.05,3
30,0.275031,"2",0.0599592612903226,40,0.215071738709677,20,70,0.05,3
30,0.233150666666667,"3",0.0814234709677419,40,0.151727195698925,20,70,0.05,3
30,0.199931666666667,"4",0.0914235451612903,40,0.108508121505376,20,70,0.05,3
30,0.174267666666667,"5",0.0948559177419355,40,0.0794117489247312,20,70,0.05,3
30,0.154169,"6",0.0947906548387097,40,0.0593783451612903,20,70,0.05,3
30,0.138113666666667,"7",0.09291675,40,0.0451969166666667,20,70,0.05,3
30,0.125037,"8",0.0901484612903226,40,0.0348885387096774,20,70,0.05,3
30,0.114200666666667,"9",0.0869828967741935,40,0.0272177698924731,20,70,0.05,3
30,0.105086,"10",0.083692885483871,40,0.021393114516129,20,70,0.05,3
30,0.0973177,"11",0.0804269838709677,40,0.0168907161290323,20,70,0.05,3
30,0.0906219,"12",0.0772643887096774,40,0.0133575112903226,20,70,0.05,3
30,0.0847929,"13",0.0742451725806452,40,0.0105477274193548,20,70,0.05,3
30,0.0796737666666667,"14",0.0713865725806452,40,0.00828719408602151,20,70,0.05,3
30,0.303376333333333,"1",0.0264513467741936,40,0.27692498655914,20,70,0.1,3
30,0.266863666666667,"2",0.0601623612903226,40,0.206701305376344,20,70,0.1,3
30,0.226519,"3",0.0806873306451613,40,0.145831669354839,20,70,0.1,3
30,0.194511333333333,"4",0.0902206112903226,40,0.104290722043011,20,70,0.1,3
30,0.169768,"5",0.0934597129032258,40,0.0763082870967742,20,70,0.1,3
30,0.150378333333333,"6",0.0933478532258065,40,0.0570304801075268,20,70,0.1,3
30,0.134878666666667,"7",0.0915043419354839,40,0.0433743247311828,20,70,0.1,3
30,0.122248,"8",0.0888052548387097,40,0.0334427451612903,20,70,0.1,3
30,0.111775,"9",0.0857276790322581,40,0.0260473209677419,20,70,0.1,3
30,0.102961,"10",0.0825325935483871,40,0.0204284064516129,20,70,0.1,3
30,0.0954454333333333,"11",0.0793623435483871,40,0.0160830897849462,20,70,0.1,3
30,0.0889644666666667,"12",0.0762929387096774,40,0.0126715279569892,20,70,0.1,3
30,0.0833196666666667,"13",0.0733625112903226,40,0.00995715537634409,20,70,0.1,3
30,0.0783603,"14",0.0705876435483871,40,0.0077726564516129,20,70,0.1,3
30,0.294273,"1",0.0280142403225806,40,0.266258759677419,20,70,0.15,3
30,0.258991333333333,"2",0.0603137822580645,40,0.198677551075269,20,70,0.15,3
30,0.220123333333333,"3",0.0799439725806452,40,0.140179360752688,20,70,0.15,3
30,0.189277666666667,"4",0.0890336338709677,40,0.100244032795699,20,70,0.15,3
30,0.165420333333333,"5",0.0920899032258065,40,0.0733304301075269,20,70,0.15,3
30,0.146712333333333,"6",0.0919353983870968,40,0.0547769349462365,20,70,0.15,3
30,0.131748,"7",0.0901224532258064,40,0.0416255467741936,20,70,0.15,3
30,0.119546,"8",0.0874909629032258,40,0.0320550370967742,20,70,0.15,3
30,0.109423333333333,"9",0.0844984322580645,40,0.0249249010752688,20,70,0.15,3
30,0.100899233333333,"10",0.0813948048387097,40,0.0195044284946237,20,70,0.15,3
30,0.0936274,"11",0.0783169693548387,40,0.0153104306451613,20,70,0.15,3
30,0.087353,"12",0.0753369483870968,40,0.0120160516129032,20,70,0.15,3
30,0.0818861333333333,"13",0.072491964516129,40,0.0093941688172043,20,70,0.15,3
30,0.0770807666666667,"14",0.0697973370967742,40,0.00728342956989247,20,70,0.15,3
30,0.285500333333333,"1",0.0294628790322581,40,0.256037454301075,20,70,0.2,3
30,0.251406333333333,"2",0.0604158096774194,40,0.190990523655914,20,70,0.2,3
30,0.213953666666667,"3",0.0791934983870968,40,0.13476016827957,20,70,0.2,3
30,0.184226,"4",0.0878620467741936,40,0.0963639532258064,20,70,0.2,3
30,0.161219,"5",0.09074615,40,0.07047285,20,70,0.2,3
30,0.143167,"6",0.0905526129032258,40,0.0526143870967742,20,70,0.2,3
30,0.128718666666667,"7",0.0887704306451613,40,0.0399482360215054,20,70,0.2,3
30,0.116928666666667,"8",0.0862049016129032,40,0.0307237650537634,20,70,0.2,3
30,0.107143,"9",0.083294564516129,40,0.023848435483871,20,70,0.2,3
30,0.0988983666666667,"10",0.080279435483871,40,0.0186189311827957,20,70,0.2,3
30,0.0918611666666667,"11",0.0772901774193548,40,0.0145709892473118,20,70,0.2,3
30,0.0857867,"12",0.0743966258064516,40,0.0113900741935484,20,70,0.2,3
30,0.0804911333333333,"13",0.0716337016129032,40,0.00885743172043012,20,70,0.2,3
30,0.0758343666666667,"14",0.0690164693548387,40,0.00681789731182796,20,70,0.2,3
30,0.238875666666667,"1",0.0363288516129032,40,0.202546815053763,20,70,0.5,3
30,0.21111,"2",0.0603146790322581,40,0.150795320967742,20,70,0.5,3
30,0.181111666666667,"3",0.0747057467741936,40,0.106405919892473,20,70,0.5,3
30,0.157263666666667,"4",0.0812207532258065,40,0.0760429134408602,20,70,0.5,3
30,0.138740333333333,"5",0.0832381709677419,40,0.0555021623655914,20,70,0.5,3
30,0.124148666666667,"6",0.0828659983870968,40,0.0412826682795699,20,70,0.5,3
30,0.112424666666667,"7",0.0812633564516129,40,0.0311613102150538,20,70,0.5,3
30,0.102822666666667,"8",0.0790575193548387,40,0.023765147311828,20,70,0.5,3
30,0.0948244,"9",0.0765901693548387,40,0.0182342306451613,20,70,0.5,3
30,0.0880628666666667,"10",0.0740477870967742,40,0.0140150795698925,20,70,0.5,3
30,0.0822733,"11",0.0715322806451613,40,0.0107410193548387,20,70,0.5,3
30,0.0772604,"12",0.0690978661290323,40,0.00816253387096773,20,70,0.5,3
30,0.0728772,"13",0.0667713016129032,40,0.00610589838709677,20,70,0.5,3
30,0.0690116666666667,"14",0.0645643758064516,40,0.00444729086021504,20,70,0.5,3
30,0.313716666666667,"1",0.0248427306451613,40,0.288873936021505,20,80,0.05,3
30,0.275791,"2",0.0601151177419355,40,0.215675882258064,20,80,0.05,3
30,0.233789666666667,"3",0.0816212629032258,40,0.152168403763441,20,80,0.05,3
30,0.200475666666667,"4",0.0916362677419355,40,0.108839398924731,20,80,0.05,3
30,0.174736666666667,"5",0.0950691596774194,40,0.0796675069892473,20,80,0.05,3
30,0.154578333333333,"6",0.0949959306451613,40,0.059582402688172,20,80,0.05,3
30,0.138473333333333,"7",0.0931105870967742,40,0.0453627462365591,20,80,0.05,3
30,0.125356,"8",0.0903285967741936,40,0.0350274032258064,20,80,0.05,3
30,0.114486,"9",0.0871488064516129,40,0.0273371935483871,20,80,0.05,3
30,0.105341,"10",0.0838444451612903,40,0.0214965548387097,20,80,0.05,3
30,0.0975471333333333,"11",0.0805644467741936,40,0.0169826865591398,20,80,0.05,3
30,0.0908287666666667,"12",0.0773885080645161,40,0.0134402586021505,20,80,0.05,3
30,0.0849796666666667,"13",0.0743566016129032,40,0.0106230650537634,20,80,0.05,3
30,0.0798426666666667,"14",0.0714861419354839,40,0.0083565247311828,20,80,0.05,3
30,0.305105,"1",0.0266010870967742,40,0.278503912903226,20,80,0.1,3
30,0.268329333333333,"2",0.0604700516129032,40,0.20785928172043,20,80,0.1,3
30,0.227752666666667,"3",0.0810743677419355,40,0.146678298924731,20,80,0.1,3
30,0.195562333333333,"4",0.0906357612903226,40,0.104926572043011,20,80,0.1,3
30,0.170675333333333,"5",0.0938751096774194,40,0.076800223655914,20,80,0.1,3
30,0.151170666666667,"6",0.0937484161290323,40,0.0574222505376344,20,80,0.1,3
30,0.135576333333333,"7",0.091882335483871,40,0.0436939978494624,20,80,0.1,3
30,0.122866666666667,"8",0.0891574451612903,40,0.0337092215053763,20,80,0.1,3
30,0.112327,"9",0.0860526790322581,40,0.0262743209677419,20,80,0.1,3
30,0.103456333333333,"10",0.0828305241935484,40,0.0206258091397849,20,80,0.1,3
30,0.0958909666666667,"11",0.0796340112903226,40,0.0162569553763441,20,80,0.1,3
30,0.0893662333333333,"12",0.0765394193548387,40,0.0128268139784946,20,80,0.1,3
30,0.0836830666666667,"13",0.0735854193548387,40,0.010097647311828,20,80,0.1,3
30,0.0786893333333333,"14",0.0707883629032258,40,0.00790097043010753,20,80,0.1,3
30,0.296767333333333,"1",0.0282437725806452,40,0.268523560752688,20,80,0.15,3
30,0.261106666666667,"2",0.0607681451612903,40,0.200338521505376,20,80,0.15,3
30,0.221905,"3",0.0805106467741935,40,0.141394353225806,20,80,0.15,3
30,0.190798,"4",0.0896400951612903,40,0.10115790483871,20,80,0.15,3
30,0.166733333333333,"5",0.0926961596774194,40,0.074037173655914,20,80,0.15,3
30,0.147859333333333,"6",0.092519914516129,40,0.0553394188172043,20,80,0.15,3
30,0.132759333333333,"7",0.0906745919354839,40,0.0420847413978495,20,80,0.15,3
30,0.120443666666667,"8",0.08800605,40,0.0324376166666667,20,80,0.15,3
30,0.110225,"9",0.0849746870967742,40,0.0252503129032258,20,80,0.15,3
30,0.101618,"10",0.0818325403225806,40,0.0197854596774194,20,80,0.15,3
30,0.0942746666666667,"11",0.0787172370967742,40,0.0155574295698925,20,80,0.15,3
30,0.0879377666666667,"12",0.0757018467741936,40,0.0122359198924731,20,80,0.15,3
30,0.0824153666666667,"13",0.0728233387096774,40,0.00959202795698925,20,80,0.15,3
30,0.0775606,"14",0.0700973935483871,40,0.0074632064516129,20,80,0.15,3
30,0.288699,"1",0.0297742870967742,40,0.258924712903226,20,80,0.2,3
30,0.254120333333333,"2",0.0610116758064516,40,0.193108657526882,20,80,0.2,3
30,0.216242333333333,"3",0.079931185483871,40,0.136311147849462,20,80,0.2,3
30,0.186179666666667,"4",0.0886490322580645,40,0.0975306344086021,20,80,0.2,3
30,0.162908,"5",0.0915319338709678,40,0.0713760661290322,20,80,0.2,3
30,0.144642666666667,"6",0.0913103790322581,40,0.0533322876344086,20,80,0.2,3
30,0.130019666666667,"7",0.0894867564516129,40,0.0405329102150538,20,80,0.2,3
30,0.118085,"8",0.0868737887096774,40,0.0312112112903226,20,80,0.2,3
30,0.108176666666667,"9",0.0839142774193548,40,0.0242623892473118,20,80,0.2,3
30,0.0998258,"10",0.0808502322580645,40,0.0189755677419355,20,80,0.2,3
30,0.0926971666666667,"11",0.0778138016129032,40,0.0148833650537634,20,80,0.2,3
30,0.0865422666666667,"12",0.0748751983870968,40,0.0116670682795699,20,80,0.2,3
30,0.0811758,"13",0.0720699903225806,40,0.00910580967741936,20,80,0.2,3
30,0.0764558,"14",0.0694129725806452,40,0.00704282741935484,20,80,0.2,3
30,0.245319666666667,"1",0.0371685,40,0.208151166666667,20,80,0.5,3
30,0.216595333333333,"2",0.0616835112903226,40,0.154911822043011,20,80,0.5,3
30,0.185762,"3",0.0763319,40,0.1094301,20,80,0.5,3
30,0.161252666666667,"4",0.0829307322580645,40,0.0783219344086021,20,80,0.5,3
30,0.142205,"5",0.0849373241935484,40,0.0572676758064516,20,80,0.5,3
30,0.127190333333333,"6",0.0845049629032258,40,0.0426853704301075,20,80,0.5,3
30,0.115118333333333,"7",0.0828181790322581,40,0.0323001543010753,20,80,0.5,3
30,0.105226333333333,"8",0.0805177419354839,40,0.0247085913978495,20,80,0.5,3
30,0.0969815,"9",0.0779529983870968,40,0.0190285016129032,20,80,0.5,3
30,0.0900083,"10",0.0753147080645161,40,0.0146935919354839,20,80,0.5,3
30,0.0840348666666667,"11",0.0727069112903226,40,0.0113279553763441,20,80,0.5,3
30,0.0788605666666667,"12",0.0701847096774194,40,0.0086758569892473,20,80,0.5,3
30,0.0743348333333333,"13",0.0677757241935484,40,0.00655910913978495,20,80,0.5,3
30,0.0703425,"14",0.0654915516129032,40,0.00485094838709678,20,80,0.5,3
30,0.313902666666667,"1",0.0248252564516129,40,0.289077410215054,20,90,0.05,3
30,0.27595,"2",0.0601248516129032,40,0.215825148387097,20,90,0.05,3
30,0.233921333333333,"3",0.0816471822580645,40,0.152274151075269,20,90,0.05,3
30,0.200584333333333,"4",0.0916699048387097,40,0.108914428494624,20,90,0.05,3
30,0.174829,"5",0.0951052241935484,40,0.0797237758064516,20,90,0.05,3
30,0.154657333333333,"6",0.0950326193548387,40,0.0596247139784946,20,90,0.05,3
30,0.138542,"7",0.0931459241935484,40,0.0453960758064516,20,90,0.05,3
30,0.125416,"8",0.090362035483871,40,0.035053964516129,20,90,0.05,3
30,0.114539,"9",0.08718,40,0.027359,20,90,0.05,3
30,0.105388,"10",0.0838732241935484,40,0.0215147758064516,20,90,0.05,3
30,0.0975893,"11",0.0805909419354839,40,0.0169983580645161,20,90,0.05,3
30,0.0908666,"12",0.0774126806451613,40,0.0134539193548387,20,90,0.05,3
30,0.0850137,"13",0.0743785822580645,40,0.0106351177419355,20,90,0.05,3
30,0.0798734666666667,"14",0.0715061306451613,40,0.00836733602150538,20,90,0.05,3
30,0.305466666666667,"1",0.026569585483871,40,0.278897081182796,20,90,0.1,3
30,0.268638,"2",0.0604905048387097,40,0.20814749516129,20,90,0.1,3
30,0.228007333333333,"3",0.0811257,40,0.146881633333333,20,90,0.1,3
30,0.195773666666667,"4",0.0907017983870968,40,0.10507186827957,20,90,0.1,3
30,0.170853666666667,"5",0.0939459612903226,40,0.0769077053763441,20,90,0.1,3
30,0.151323666666667,"6",0.0938196258064516,40,0.057504040860215,20,90,0.1,3
30,0.135709333333333,"7",0.0919512258064516,40,0.0437581075268817,20,90,0.1,3
30,0.122983333333333,"8",0.0892226612903226,40,0.0337606720430108,20,90,0.1,3
30,0.112430333333333,"9",0.0861137435483871,40,0.0263165897849462,20,90,0.1,3
30,0.103547666666667,"10",0.0828871596774194,40,0.0206605069892473,20,90,0.1,3
30,0.0959730666666667,"11",0.0796861403225806,40,0.016286926344086,20,90,0.1,3
30,0.0894401333333333,"12",0.0765874419354839,40,0.0128526913978495,20,90,0.1,3
30,0.0837496,"13",0.0736292274193548,40,0.0101203725806452,20,90,0.1,3
30,0.0787495333333333,"14",0.0708283177419355,40,0.00792121559139784,20,90,0.1,3
30,0.297291666666667,"1",0.0282011596774194,40,0.269090506989247,20,90,0.15,3
30,0.261555,"2",0.0608002193548387,40,0.200754780645161,20,90,0.15,3
30,0.222273666666667,"3",0.0805866935483871,40,0.14168697311828,20,90,0.15,3
30,0.191104666666667,"4",0.0897367806451613,40,0.101367886021505,20,90,0.15,3
30,0.166992,"5",0.0928000467741936,40,0.0741919532258064,20,90,0.15,3
30,0.148081333333333,"6",0.0926241306451613,40,0.055457202688172,20,90,0.15,3
30,0.132952333333333,"7",0.0907754822580645,40,0.0421768510752688,20,90,0.15,3
30,0.120612666666667,"8",0.0881017290322581,40,0.0325109376344086,20,90,0.15,3
30,0.110374666666667,"9",0.0850641693548387,40,0.025310497311828,20,90,0.15,3
30,0.101751333333333,"10",0.0819157096774194,40,0.019835623655914,20,90,0.15,3
30,0.0943942,"11",0.078794085483871,40,0.015600114516129,20,90,0.15,3
30,0.0880453333333333,"12",0.0757725967741936,40,0.0122727365591398,20,90,0.15,3
30,0.0825125,"13",0.0728882435483871,40,0.00962425645161291,20,90,0.15,3
30,0.0776486333333333,"14",0.0701568919354839,40,0.00749174139784947,20,90,0.15,3
30,0.289372666666667,"1",0.0297235403225806,40,0.259649126344086,20,90,0.2,3
30,0.254696,"2",0.0610559032258065,40,0.193640096774194,20,90,0.2,3
30,0.216717666666667,"3",0.0800313709677419,40,0.136686295698925,20,90,0.2,3
30,0.186575,"4",0.0887755741935484,40,0.0977994258064516,20,90,0.2,3
30,0.163241666666667,"5",0.0916674403225806,40,0.071574226344086,20,90,0.2,3
30,0.14493,"6",0.0914461096774194,40,0.0534838903225806,20,90,0.2,3
30,0.130269333333333,"7",0.0896180322580645,40,0.0406513010752688,20,90,0.2,3
30,0.118304,"8",0.0869983774193548,40,0.0313056225806452,20,90,0.2,3
30,0.108370333333333,"9",0.084030885483871,40,0.0243394478494624,20,90,0.2,3
30,0.0999989333333333,"10",0.0809587435483871,40,0.0190401897849462,20,90,0.2,3
30,0.0928519333333333,"11",0.0779142693548387,40,0.0149376639784946,20,90,0.2,3
30,0.0866816666666667,"12",0.0749678758064516,40,0.0117137908602151,20,90,0.2,3
30,0.0813017666666667,"13",0.0721552387096774,40,0.00914652795698924,20,90,0.2,3
30,0.0765699666666667,"14",0.0694913532258064,40,0.00707861344086022,20,90,0.2,3
30,0.246697666666667,"1",0.0371138693548387,40,0.209583797311828,20,90,0.5,3
30,0.217774666666667,"2",0.0618119258064516,40,0.155962740860215,20,90,0.5,3
30,0.186738333333333,"3",0.0765666935483871,40,0.110171639784946,20,90,0.5,3
30,0.162069666666667,"4",0.0832143016129032,40,0.0788553650537634,20,90,0.5,3
30,0.142899333333333,"5",0.0852369451612903,40,0.057662388172043,20,90,0.5,3
30,0.127789666666667,"6",0.0848035935483871,40,0.0429860731182796,20,90,0.5,3
30,0.115641333333333,"7",0.0831068693548387,40,0.0325344639784946,20,90,0.5,3
30,0.105687333333333,"8",0.0807923661290323,40,0.0248949672043011,20,90,0.5,3
30,0.0973912,"9",0.0782115387096774,40,0.0191796612903226,20,90,0.5,3
30,0.090375,"10",0.0755566935483871,40,0.0148183064516129,20,90,0.5,3
30,0.0843649666666667,"11",0.0729326096774194,40,0.0114323569892473,20,90,0.5,3
30,0.0791591,"12",0.070394735483871,40,0.00876436451612903,20,90,0.5,3
30,0.0746059666666667,"13",0.0679708612903226,40,0.00663510537634408,20,90,0.5,3
30,0.0705894666666667,"14",0.0656727838709677,40,0.00491668279569893,20,90,0.5,3
30,0.314522666666667,"1",0.0247122403225806,40,0.289810426344086,20,98,0.05,3
30,0.276480666666667,"2",0.060113635483871,40,0.216367031182796,20,98,0.05,3
30,0.234351,"3",0.0816981306451613,40,0.152652869354839,20,98,0.05,3
30,0.200936333333333,"4",0.0917514870967742,40,0.109184846236559,20,98,0.05,3
30,0.175121333333333,"5",0.0951994241935484,40,0.0799219091397849,20,98,0.05,3
30,0.154904666666667,"6",0.095129535483871,40,0.0597751311827957,20,98,0.05,3
30,0.138753333333333,"7",0.0932404774193548,40,0.0455128559139785,20,98,0.05,3
30,0.125598666666667,"8",0.0904515016129032,40,0.0351471650537634,20,98,0.05,3
30,0.114698,"9",0.0872632548387097,40,0.0274347451612903,20,98,0.05,3
30,0.105528333333333,"10",0.0839497129032258,40,0.0215786204301075,20,98,0.05,3
30,0.0977129333333333,"11",0.0806605483870968,40,0.0170523849462366,20,98,0.05,3
30,0.0909762666666667,"12",0.0774756274193548,40,0.0135006392473118,20,98,0.05,3
30,0.0851114,"13",0.0744351,40,0.0106763,20,98,0.05,3
30,0.0799604666666667,"14",0.0715564725806452,40,0.00840399408602149,20,98,0.05,3
30,0.306670333333333,"1",0.0263574467741936,40,0.28031288655914,20,98,0.1,3
30,0.269667,"2",0.0604740693548387,40,0.209192930645161,20,98,0.1,3
30,0.228843,"3",0.081228685483871,40,0.147614314516129,20,98,0.1,3
30,0.196457666666667,"4",0.0908634887096774,40,0.105594177956989,20,98,0.1,3
30,0.171423,"5",0.0941316790322581,40,0.0772913209677419,20,98,0.1,3
30,0.151804333333333,"6",0.0940100532258065,40,0.0577942801075269,20,98,0.1,3
30,0.136121,"7",0.0921370806451613,40,0.0439839193548387,20,98,0.1,3
30,0.123339333333333,"8",0.0893987338709678,40,0.0339405994623656,20,98,0.1,3
30,0.112741,"9",0.086277585483871,40,0.026463414516129,20,98,0.1,3
30,0.103820666666667,"10",0.0830378306451613,40,0.0207828360215054,20,98,0.1,3
30,0.0962143666666667,"11",0.079823685483871,40,0.0163906811827957,20,98,0.1,3
30,0.0896544666666667,"12",0.0767121983870968,40,0.0129422682795699,20,98,0.1,3
30,0.0839406333333333,"13",0.0737417870967742,40,0.0101988462365591,20,98,0.1,3
30,0.0789201666666667,"14",0.0709294338709677,40,0.00799073279569892,20,98,0.1,3
30,0.299040333333333,"1",0.0279034387096774,40,0.271136894623656,20,98,0.15,3
30,0.263049666666667,"2",0.0607840225806452,40,0.202265644086021,20,98,0.15,3
30,0.223488,"3",0.0807422129032258,40,0.142745787096774,20,98,0.15,3
30,0.192099666666667,"4",0.0899761451612903,40,0.102123521505376,20,98,0.15,3
30,0.167821,"5",0.0930732935483871,40,0.0747477064516129,20,98,0.15,3
30,0.148782333333333,"6",0.092904485483871,40,0.0558778478494623,20,98,0.15,3
30,0.133552,"7",0.0910485177419355,40,0.0425034822580645,20,98,0.15,3
30,0.121132,"8",0.0883603790322581,40,0.0327716209677419,20,98,0.15,3
30,0.110828333333333,"9",0.0853053,40,0.0255230333333333,20,98,0.15,3
30,0.102150666666667,"10",0.082137964516129,40,0.0200127021505376,20,98,0.15,3
30,0.0947469666666667,"11",0.0789973241935484,40,0.0157496424731183,20,98,0.15,3
30,0.0883588333333333,"12",0.0759574258064516,40,0.0124014075268817,20,98,0.15,3
30,0.0827920333333333,"13",0.0730555387096774,40,0.00973649462365592,20,98,0.15,3
30,0.0778987,"14",0.0703076677419355,40,0.00759103225806451,20,98,0.15,3
30,0.291628666666667,"1",0.0293527080645161,40,0.262275958602151,20,98,0.2,3
30,0.256623666666667,"2",0.0610449419354839,40,0.195578724731183,20,98,0.2,3
30,0.218283666666667,"3",0.0802391209677419,40,0.138044545698925,20,98,0.2,3
30,0.187859666666667,"4",0.0890901387096774,40,0.0987695279569892,20,98,0.2,3
30,0.164312333333333,"5",0.0920247419354839,40,0.0722875913978494,20,98,0.2,3
30,0.145835333333333,"6",0.09181185,40,0.0540234833333333,20,98,0.2,3
30,0.131045333333333,"7",0.0899742580645161,40,0.0410710752688172,20,98,0.2,3
30,0.118976666666667,"8",0.0873361451612903,40,0.0316405215053763,20,98,0.2,3
30,0.108957666666667,"9",0.0843460370967742,40,0.0246116295698925,20,98,0.2,3
30,0.100515666666667,"10",0.0812495451612903,40,0.0192661215053763,20,98,0.2,3
30,0.0933097333333333,"11",0.0781807338709677,40,0.0151289994623656,20,98,0.2,3
30,0.0870888333333333,"12",0.0752107322580645,40,0.0118781010752688,20,98,0.2,3
30,0.0816652,"13",0.0723756548387097,40,0.00928954516129032,20,98,0.2,3
30,0.0768954666666667,"14",0.0696906435483871,40,0.00720482311827958,20,98,0.2,3
30,0.251388,"1",0.0365059741935484,40,0.214882025806452,20,98,0.5,3
30,0.221781333333333,"2",0.0619122548387097,40,0.159869078494624,20,98,0.5,3
30,0.190009333333333,"3",0.0770927274193548,40,0.112916605913978,20,98,0.5,3
30,0.164765666666667,"4",0.0839447370967742,40,0.0808209295698925,20,98,0.5,3
30,0.145157,"5",0.086046064516129,40,0.0591109354838709,20,98,0.5,3
30,0.129708,"6",0.0856244451612903,40,0.0440835548387097,20,98,0.5,3
30,0.117293333333333,"7",0.0839046629032258,40,0.0333886704301075,20,98,0.5,3
30,0.107123666666667,"8",0.0815498370967742,40,0.0255738295698925,20,98,0.5,3
30,0.0986521,"9",0.0789208016129032,40,0.0197312983870968,20,98,0.5,3
30,0.0914894666666667,"10",0.0762151419354839,40,0.0152743247311828,20,98,0.5,3
30,0.0853558333333333,"11",0.0735405387096774,40,0.0118152946236559,20,98,0.5,3
30,0.0800442666666667,"12",0.0709538338709677,40,0.00909043279569893,20,98,0.5,3
30,0.0754000333333333,"13",0.0684837338709677,40,0.0069162994623656,20,98,0.5,3
30,0.0713041,"14",0.0661421129032258,40,0.00516198709677421,20,98,0.5,3
30,0.868159,"1",0.310614784946237,20,0.557544215053764,30,70,0.05,3
30,0.534175,"2",0.274178516129032,20,0.259996483870968,30,70,0.05,3
30,0.386221,"3",0.232578241935484,20,0.153642758064516,30,70,0.05,3
